amp,mu_0,mu_1,mu_2,mu_3,Sigma_0_0,Sigma_0_1,Sigma_0_2,Sigma_0_3,Sigma_1_0,Sigma_1_1,Sigma_1_2,Sigma_1_3,Sigma_2_0,Sigma_2_1,Sigma_2_2,Sigma_2_3,Sigma_3_0,Sigma_3_1,Sigma_3_2,Sigma_3_3
6.099727004766464233e-02,1.445024847984313965e+00,1.286517143249511719e+00,2.859286804199218750e+02,3.302974243164062500e+02,6.488272920250892639e-04,-5.607755156233906746e-04,2.024095654487609863e-01,-6.105422973632812500e-01,-5.607755156233906746e-04,4.864912189077585936e-04,-1.680287271738052368e-01,5.424983501434326172e-01,2.024095654487609863e-01,-1.680287271738052368e-01,1.899153906250000000e+04,-8.278962890625000000e+03,-6.105422973632812500e-01,5.424983501434326172e-01,-8.278962890625000000e+03,2.521200390625000000e+04
4.469178989529609680e-02,1.407047152519226074e+00,1.320670485496520996e+00,6.244475097656250000e+02,7.184526367187500000e+02,4.455011803656816483e-04,-4.106251872144639492e-04,-2.654475569725036621e-01,-6.751238107681274414e-01,-4.106251872144639492e-04,3.804680309258401394e-04,2.959142625331878662e-01,5.877608656883239746e-01,-2.654475569725036621e-01,2.959142625331878662e-01,9.241638281250000000e+04,-5.265044140625000000e+04,-6.751238107681274414e-01,5.877608656883239746e-01,-5.265044140625000000e+04,1.229258671875000000e+05
4.241402819752693176e-02,1.413280844688415527e+00,1.320073008537292480e+00,5.734083862304687500e+02,7.870410766601562500e+02,4.663901927415281534e-04,-4.247665056027472019e-04,-3.076723217964172363e-01,-9.961867928504943848e-01,-4.247665056027472019e-04,3.989332180935889482e-04,3.158932924270629883e-01,9.058139324188232422e-01,-3.076723217964172363e-01,3.158932924270629883e-01,6.070985546875000000e+04,-3.724825781250000000e+04,-9.961867928504943848e-01,9.058139324188232422e-01,-3.724825781250000000e+04,1.238760078125000000e+05
4.122662544250488281e-02,1.386714339256286621e+00,1.340132951736450195e+00,3.261428527832031250e+02,2.975153808593750000e+02,1.842721685534343123e-04,-1.753652613842859864e-04,-4.504537582397460938e-02,-3.311329707503318787e-02,-1.753652613842859864e-04,1.697149273240938783e-04,8.690283633768558502e-03,3.406396508216857910e-02,-4.504537582397460938e-02,8.690283633768558502e-03,2.698755468750000000e+04,-9.780287109375000000e+03,-3.311329707503318787e-02,3.406396508216857910e-02,-9.780287109375000000e+03,2.111829687500000000e+04
8.342177607119083405e-03,1.459604620933532715e+00,1.279201745986938477e+00,1.131590576171875000e+03,9.520407714843750000e+02,1.933578751049935818e-03,-1.636087545193731785e-03,-2.859652757644653320e+00,-3.419146060943603516e+00,-1.636087545193731785e-03,1.396617270074784756e-03,2.265232563018798828e+00,2.719985723495483398e+00,-2.859652757644653320e+00,2.265232563018798828e+00,2.280881718750000000e+05,-5.005092578125000000e+04,-3.419146060943603516e+00,2.719985723495483398e+00,-5.005092578125000000e+04,2.211316562500000000e+05
5.101462826132774353e-02,1.469240665435791016e+00,1.270575523376464844e+00,8.197531738281250000e+02,3.062730102539062500e+02,1.572220586240291595e-03,-1.304791541770100594e-03,-3.754273891448974609e+00,-7.995277047157287598e-01,-1.304791541770100594e-03,1.093872357159852982e-03,2.793019056320190430e+00,7.129067182540893555e-01,-3.754273891448974609e+00,2.793019056320190430e+00,9.993361718750000000e+04,-1.903553515625000000e+04,-7.995277047157287598e-01,7.129067182540893555e-01,-1.903553515625000000e+04,2.776005468750000000e+04
4.226502403616905212e-02,1.478100657463073730e+00,1.261141777038574219e+00,4.487483520507812500e+02,6.189874267578125000e+01,1.246105995960533619e-03,-1.030798419378697872e-03,-5.663794279098510742e-01,-3.626975044608116150e-02,-1.030798419378697872e-03,8.601297740824520588e-04,4.252168536186218262e-01,2.721288241446018219e-02,-5.663794279098510742e-01,4.252168536186218262e-01,3.179254882812500000e+04,-5.990773925781250000e+02,-3.626975044608116150e-02,2.721288241446018219e-02,-5.990773925781250000e+02,1.340408203125000000e+03
5.218924209475517273e-02,1.492365241050720215e+00,1.251642584800720215e+00,4.587705078125000000e+02,9.338288574218750000e+02,1.466048532165586948e-03,-1.180648687295615673e-03,1.403784275054931641e+00,-2.933199167251586914e+00,-1.180648687295615673e-03,9.610947454348206520e-04,-1.173645734786987305e+00,2.009011745452880859e+00,1.403784275054931641e+00,-1.173645734786987305e+00,4.380110937500000000e+04,-1.678105078125000000e+04,-2.933199167251586914e+00,2.009011745452880859e+00,-1.678105078125000000e+04,1.221752656250000000e+05
4.336202889680862427e-02,1.415315270423889160e+00,1.317110896110534668e+00,5.536408081054687500e+02,1.323259277343750000e+02,7.018066826276481152e-04,-6.467630155384540558e-04,-1.118257761001586914e+00,6.936007738113403320e-01,-6.467630155384540558e-04,6.078688311390578747e-04,8.825553059577941895e-01,-6.601978540420532227e-01,-1.118257761001586914e+00,8.825553059577941895e-01,4.492512500000000000e+04,-4.407890136718750000e+03,6.936007738113403320e-01,-6.601978540420532227e-01,-4.407890136718750000e+03,5.323099121093750000e+03
4.572727193590253592e-04,1.604809999465942383e+00,1.167933106422424316e+00,6.908065185546875000e+02,1.353408325195312500e+03,5.421668174676597118e-04,-2.970552886836230755e-04,8.382669687271118164e-01,-1.503862142562866211e+00,-2.970552886836230755e-04,1.662479044171050191e-04,-5.299633145332336426e-01,9.382041096687316895e-01,8.382669687271118164e-01,-5.299633145332336426e-01,5.418279785156250000e+03,9.556059570312500000e+02,-1.503862142562866211e+00,9.382041096687316895e-01,9.556059570312500000e+02,1.971903515625000000e+04
5.712743476033210754e-02,1.528722882270812988e+00,1.222104787826538086e+00,3.296919250488281250e+02,1.749407653808593750e+02,1.538372132927179337e-03,-1.173901022411882877e-03,-8.786594495177268982e-03,-1.662575483322143555e+00,-1.173901022411882877e-03,9.042823803611099720e-04,-1.660871692001819611e-02,1.264261007308959961e+00,-8.786594495177268982e-03,-1.660871692001819611e-02,1.615650683593750000e+04,-1.417868652343750000e+03,-1.662575483322143555e+00,1.264261007308959961e+00,-1.417868652343750000e+03,8.971521484375000000e+03
3.028003498911857605e-02,1.583556532859802246e+00,1.182505965232849121e+00,5.777169799804687500e+02,4.166403503417968750e+02,1.634950865991413593e-03,-1.137493411079049110e-03,-2.504631519317626953e+00,3.303434550762176514e-01,-1.137493411079049110e-03,8.013796759769320488e-04,1.651318550109863281e+00,-2.483649551868438721e-01,-2.504631519317626953e+00,1.651318550109863281e+00,5.801221875000000000e+04,-1.774865429687500000e+04,3.303434550762176514e-01,-2.483649551868438721e-01,-1.774865429687500000e+04,5.288380468750000000e+04
3.657308220863342285e-02,1.611050844192504883e+00,1.161817312240600586e+00,1.999234771728515625e+02,2.149021606445312500e+02,1.335309236310422421e-03,-8.928215829655528069e-04,1.263792812824249268e-01,-1.013264775276184082e+00,-8.928215829655528069e-04,6.033963290974497795e-04,-7.821267843246459961e-02,6.649513244628906250e-01,1.263792812824249268e-01,-7.821267843246459961e-02,9.151708007812500000e+03,-1.454216064453125000e+03,-1.013264775276184082e+00,6.649513244628906250e-01,-1.454216064453125000e+03,1.582426660156250000e+04
2.262244373559951782e-02,1.379072308540344238e+00,1.351547598838806152e+00,6.816993408203125000e+02,4.135676574707031250e+02,6.770974869141355157e-05,-4.907425318378955126e-05,-3.258237540721893311e-01,-2.705072239041328430e-02,-4.907425318378955126e-05,4.781303141498938203e-05,1.265496611595153809e-01,1.938981935381889343e-02,-3.258237540721893311e-01,1.265496611595153809e-01,9.255307031250000000e+04,-1.031315820312500000e+04,-2.705072239041328430e-02,1.938981935381889343e-02,-1.031315820312500000e+04,4.436584765625000000e+04
4.162614420056343079e-02,1.478554487228393555e+00,1.258364677429199219e+00,5.425718994140625000e+02,6.902572021484375000e+02,6.378389080055058002e-04,-5.230185342952609062e-04,-3.272743225097656250e-01,-9.695550799369812012e-01,-5.230185342952609062e-04,4.309409123379737139e-04,2.689083218574523926e-01,7.896667122840881348e-01,-3.272743225097656250e-01,2.689083218574523926e-01,7.223887500000000000e+04,-3.960944140625000000e+04,-9.695550799369812012e-01,7.896667122840881348e-01,-3.960944140625000000e+04,1.067419843750000000e+05
1.608802122063934803e-03,1.538756132125854492e+00,1.211133360862731934e+00,6.185841064453125000e+02,2.073792724609375000e+03,7.629115716554224491e-04,-5.972330109216272831e-04,-1.178684085607528687e-01,1.548610329627990723e+00,-5.972330109216272831e-04,4.697213880717754364e-04,1.142254471778869629e-01,-1.208413362503051758e+00,-1.178684085607528687e-01,1.142254471778869629e-01,7.955538281250000000e+04,-1.592030078125000000e+04,1.548610329627990723e+00,-1.208413362503051758e+00,-1.592030078125000000e+04,4.396220000000000000e+05
4.402387887239456177e-02,1.526114225387573242e+00,1.220239758491516113e+00,2.042429046630859375e+02,4.131414794921875000e+02,7.479870109818875790e-04,-5.685843061655759811e-04,-7.558137923479080200e-02,2.505986392498016357e-02,-5.685843061655759811e-04,4.331602831371128559e-04,6.217034161090850830e-02,-2.048771083354949951e-02,-7.558137923479080200e-02,6.217034161090850830e-02,1.201934960937500000e+04,-8.016931640625000000e+03,2.505986392498016357e-02,-2.048771083354949951e-02,-8.016931640625000000e+03,4.438223046875000000e+04
1.375245116651058197e-02,1.369265317916870117e+00,1.360443711280822754e+00,3.224297485351562500e+02,6.478502807617187500e+02,8.835757398628629744e-06,-2.946447239082772285e-06,1.163678243756294250e-04,2.662185020744800568e-02,-2.946447239082772285e-06,1.074961801350582391e-05,5.838228017091751099e-02,-9.750713407993316650e-02,1.163678243756294250e-04,5.838228017091751099e-02,3.892025000000000000e+04,8.117626953125000000e+03,2.662185020744800568e-02,-9.750713407993316650e-02,8.117626953125000000e+03,1.647471406250000000e+05
2.525434084236621857e-02,1.444328069686889648e+00,1.290365099906921387e+00,2.503332519531250000e+01,6.518519897460937500e+02,1.557634561322629452e-03,-1.352877705357968807e-03,-7.442320883274078369e-02,-1.320260643959045410e+00,-1.352877705357968807e-03,1.183957094326615334e-03,6.418012082576751709e-02,1.162515640258789062e+00,-7.442320883274078369e-02,6.418012082576751709e-02,2.012363586425781250e+02,-4.086855773925781250e+02,-1.320260643959045410e+00,1.162515640258789062e+00,-4.086855773925781250e+02,5.714644531250000000e+04
