amp,mu_0,mu_1,mu_2,mu_3,Sigma_0_0,Sigma_0_1,Sigma_0_2,Sigma_0_3,Sigma_1_0,Sigma_1_1,Sigma_1_2,Sigma_1_3,Sigma_2_0,Sigma_2_1,Sigma_2_2,Sigma_2_3,Sigma_3_0,Sigma_3_1,Sigma_3_2,Sigma_3_3
4.912879317998886108e-02,1.438220739364624023e+00,1.291828870773315430e+00,2.031649932861328125e+02,1.066331054687500000e+03,8.492140332236886024e-04,-7.418895256705582142e-04,8.000123314559459686e-03,1.970668882131576538e-02,-7.418895256705582142e-04,6.507576326839625835e-04,1.896536722779273987e-02,9.696422517299652100e-02,8.000123314559459686e-03,1.896536722779273987e-02,1.291821777343750000e+04,-1.409506933593750000e+04,1.970668882131576538e-02,9.696422517299652100e-02,-1.409506933593750000e+04,2.080282031250000000e+05
2.117306366562843323e-02,1.374011039733886719e+00,1.353791117668151855e+00,3.562289428710937500e+02,1.629669799804687500e+02,4.875099693890661001e-05,-3.803410072578117251e-05,1.221655011177062988e-01,-6.038881838321685791e-03,-3.803410072578117251e-05,4.016165257780812681e-05,-1.133970022201538086e-01,-4.707348346710205078e-02,1.221655011177062988e-01,-1.133970022201538086e-01,2.352805273437500000e+04,-4.320359863281250000e+03,-6.038881838321685791e-03,-4.707348346710205078e-02,-4.320359863281250000e+03,8.534827148437500000e+03
4.231765400618314743e-03,1.414686918258666992e+00,1.319011211395263672e+00,3.511911621093750000e+02,8.493698730468750000e+02,3.366447635926306248e-04,-3.579024341888725758e-04,6.455972194671630859e-01,-5.203497886657714844e+00,-3.579024341888725758e-04,3.908802755177021027e-04,-9.132406115531921387e-01,5.802347660064697266e+00,6.455972194671630859e-01,-9.132406115531921387e-01,7.656510742187500000e+03,-1.713288476562500000e+04,-5.203497886657714844e+00,5.802347660064697266e+00,-1.713288476562500000e+04,9.187166406250000000e+04
3.900921717286109924e-02,1.446311950683593750e+00,1.289266467094421387e+00,4.696511840820312500e+01,5.025317993164062500e+02,1.930230297148227692e-03,-1.686170930042862892e-03,2.748859226703643799e-01,3.005460977554321289e+00,-1.686170930042862892e-03,1.487525762058794498e-03,-2.330782413482666016e-01,-2.525058746337890625e+00,2.748859226703643799e-01,-2.330782413482666016e-01,7.093051147460937500e+02,3.571115112304687500e+02,3.005460977554321289e+00,-2.525058746337890625e+00,3.571115112304687500e+02,2.635116210937500000e+04
2.902521938085556030e-02,1.557158231735229492e+00,1.200483798980712891e+00,2.953659057617187500e+01,5.771517333984375000e+02,2.633074996992945671e-03,-1.910066464915871620e-03,7.950481772422790527e-02,3.125329971313476562e+00,-1.910066464915871620e-03,1.398684224113821983e-03,-5.828772857785224915e-02,-2.320726871490478516e+00,7.950481772422790527e-02,-5.828772857785224915e-02,2.946152648925781250e+02,-6.838545532226562500e+02,3.125329971313476562e+00,-2.320726871490478516e+00,-6.838545532226562500e+02,4.350418750000000000e+04
4.485753178596496582e-02,1.415515184402465820e+00,1.317942380905151367e+00,5.662094726562500000e+02,9.104454345703125000e+02,6.889583892188966274e-04,-6.339343963190913200e-04,-1.894554942846298218e-01,1.171059131622314453e+00,-6.339343963190913200e-04,6.027665222063660622e-04,1.140671074390411377e-01,-1.680655479431152344e+00,-1.894554942846298218e-01,1.140671074390411377e-01,6.096831640625000000e+04,-2.004532226562500000e+04,1.171059131622314453e+00,-1.680655479431152344e+00,-2.004532226562500000e+04,1.248860078125000000e+05
2.662927284836769104e-02,1.419662594795227051e+00,1.307826876640319824e+00,3.595362548828125000e+02,1.275892944335937500e+02,6.277178181335330009e-04,-5.675126449204981327e-04,-1.001993179321289062e+00,4.154480993747711182e-01,-5.675126449204981327e-04,5.148965865373611450e-04,9.225442409515380859e-01,-3.875263929367065430e-01,-1.001993179321289062e+00,9.225442409515380859e-01,2.410781640625000000e+04,-2.689289550781250000e+03,4.154480993747711182e-01,-3.875263929367065430e-01,-2.689289550781250000e+03,5.012166992187500000e+03
3.260309249162673950e-02,1.461911320686340332e+00,1.275962233543395996e+00,3.499990234375000000e+02,3.700195312500000000e+01,2.406000392511487007e-03,-2.041341736912727356e-03,-1.694613337516784668e+00,-7.634806632995605469e-02,-2.041341736912727356e-03,1.748334034346044064e-03,1.403515338897705078e+00,6.490508466958999634e-02,-1.694613337516784668e+00,1.403515338897705078e+00,1.411178710937500000e+04,-3.298137817382812500e+02,-7.634806632995605469e-02,6.490508466958999634e-02,-3.298137817382812500e+02,5.225266113281250000e+02
6.752339005470275879e-02,1.443789124488830566e+00,1.287261486053466797e+00,7.060034179687500000e+02,4.251197814941406250e+02,8.758837357163429260e-04,-7.565725827589631081e-04,4.006171822547912598e-01,-9.223698377609252930e-01,-7.565725827589631081e-04,6.565836374647915363e-04,-3.050079941749572754e-01,7.665917873382568359e-01,4.006171822547912598e-01,-3.050079941749572754e-01,8.536120312500000000e+04,-2.262011328125000000e+04,-9.223698377609252930e-01,7.665917873382568359e-01,-2.262011328125000000e+04,5.025900000000000000e+04
4.605143517255783081e-02,1.516768813133239746e+00,1.226446986198425293e+00,1.895505371093750000e+02,2.247946472167968750e+02,1.009656116366386414e-03,-7.800249732099473476e-04,-6.526224613189697266e-01,-4.098432511091232300e-02,-7.800249732099473476e-04,6.042454042471945286e-04,5.154688358306884766e-01,1.773810759186744690e-02,-6.526224613189697266e-01,5.154688358306884766e-01,9.080522460937500000e+03,-4.253489257812500000e+03,-4.098432511091232300e-02,1.773810759186744690e-02,-4.253489257812500000e+03,1.369641113281250000e+04
4.800806939601898193e-02,1.381913304328918457e+00,1.344188094139099121e+00,5.378067016601562500e+02,6.427325439453125000e+02,1.218644611071795225e-04,-1.097351341741159558e-04,-7.394625544548034668e-01,4.182302653789520264e-01,-1.097351341741159558e-04,1.029782142722979188e-04,5.978308916091918945e-01,-3.926636576652526855e-01,-7.394625544548034668e-01,5.978308916091918945e-01,9.105342968750000000e+04,-5.541237500000000000e+04,4.182302653789520264e-01,-3.926636576652526855e-01,-5.541237500000000000e+04,1.090686640625000000e+05
2.208944177255034447e-03,1.437244296073913574e+00,1.296870946884155273e+00,2.037409301757812500e+03,3.803767395019531250e+02,1.008541672490537167e-03,-8.747482206672430038e-04,-4.137964248657226562e+00,-4.273823738098144531e+00,-8.747482206672430038e-04,7.732958183623850346e-04,3.600308418273925781e+00,4.031685829162597656e+00,-4.137964248657226562e+00,3.600308418273925781e+00,1.008978125000000000e+05,-1.748898242187500000e+04,-4.273823738098144531e+00,4.031685829162597656e+00,-1.748898242187500000e+04,5.614871875000000000e+04
3.261172026395797729e-02,1.527022957801818848e+00,1.222164630889892578e+00,6.161218261718750000e+01,1.336168579101562500e+03,1.413929741829633713e-03,-1.080178655683994293e-03,8.441811800003051758e-02,9.965899586677551270e-01,-1.080178655683994293e-03,8.377592894248664379e-04,-9.213994443416595459e-02,-1.032126188278198242e+00,8.441811800003051758e-02,-9.213994443416595459e-02,1.338304443359375000e+03,-6.250890136718750000e+03,9.965899586677551270e-01,-1.032126188278198242e+00,-6.250890136718750000e+03,3.873861562500000000e+05
6.534434854984283447e-02,1.433268308639526367e+00,1.300762772560119629e+00,2.522310791015625000e+02,2.538533630371093750e+02,1.082838047295808792e-03,-9.501501917839050293e-04,-2.576220631599426270e-01,-8.032969236373901367e-01,-9.501501917839050293e-04,8.469108142890036106e-04,2.290281355381011963e-01,7.264394164085388184e-01,-2.576220631599426270e-01,2.290281355381011963e-01,1.094519628906250000e+04,-4.448085937500000000e+03,-8.032969236373901367e-01,7.264394164085388184e-01,-4.448085937500000000e+03,1.388903808593750000e+04
3.270861878991127014e-02,1.522024631500244141e+00,1.226258277893066406e+00,5.877543334960937500e+02,1.006759338378906250e+02,2.042211359366774559e-03,-1.574167748913168907e-03,-7.176519393920898438e+00,-2.018815577030181885e-01,-1.574167748913168907e-03,1.221993356011807919e-03,5.516896247863769531e+00,1.580667048692703247e-01,-7.176519393920898438e+00,5.516896247863769531e+00,9.598589843750000000e+04,-1.848829589843750000e+03,-2.018815577030181885e-01,1.580667048692703247e-01,-1.848829589843750000e+03,3.462169921875000000e+03
3.572801128029823303e-02,1.469126105308532715e+00,1.271138310432434082e+00,6.288099975585937500e+02,4.276712036132812500e+02,1.370490528643131256e-03,-1.158788683824241161e-03,-7.375108003616333008e-01,-1.486681342124938965e+00,-1.158788683824241161e-03,9.887109044939279556e-04,8.965590596199035645e-01,9.598575830459594727e-01,-7.375108003616333008e-01,8.965590596199035645e-01,6.909511718750000000e+04,-1.348550000000000000e+04,-1.486681342124938965e+00,9.598575830459594727e-01,-1.348550000000000000e+04,3.207400781250000000e+04
4.628230258822441101e-02,1.523379683494567871e+00,1.227052092552185059e+00,4.040699157714843750e+02,8.628832397460937500e+02,2.127459039911627769e-03,-1.630393904633820057e-03,-1.078867554664611816e+00,-5.696753501892089844e+00,-1.630393904633820057e-03,1.261443365365266800e-03,5.570588707923889160e-01,4.838112831115722656e+00,-1.078867554664611816e+00,5.570588707923889160e-01,2.243512304687500000e+04,-1.683948046875000000e+04,-5.696753501892089844e+00,4.838112831115722656e+00,-1.683948046875000000e+04,1.377092187500000000e+05
2.346822991967201233e-02,1.590666413307189941e+00,1.173538804054260254e+00,2.240412750244140625e+02,9.371798095703125000e+02,1.392917241901159286e-03,-9.498872677795588970e-04,1.198429942131042480e+00,-7.019048213958740234e+00,-9.498872677795588970e-04,6.510906387120485306e-04,-7.913023233413696289e-01,4.951784133911132812e+00,1.198429942131042480e+00,-7.913023233413696289e-01,9.274579101562500000e+03,7.240589843750000000e+03,-7.019048213958740234e+00,4.951784133911132812e+00,7.240589843750000000e+03,2.552465781250000000e+05
2.896472252905368805e-02,1.410515069961547852e+00,1.316405177116394043e+00,1.117770385742187500e+02,4.054956054687500000e+02,7.175612263381481171e-04,-6.565125659108161926e-04,5.954185128211975098e-02,5.303480103611946106e-02,-6.565125659108161926e-04,6.027289200574159622e-04,-5.411570891737937927e-02,-4.164717346429824829e-02,5.954185128211975098e-02,-5.411570891737937927e-02,2.951750000000000000e+03,-6.044034667968750000e+03,5.303480103611946106e-02,-4.164717346429824829e-02,-6.044034667968750000e+03,3.365732421875000000e+04
4.179560765624046326e-02,1.401380181312561035e+00,1.329564809799194336e+00,9.877618408203125000e+02,1.853304138183593750e+02,4.479983181226998568e-04,-4.249468329362571239e-04,-8.814023435115814209e-02,-1.842831671237945557e-01,-4.249468329362571239e-04,4.210277984384447336e-04,-1.257022470235824585e-01,2.316609025001525879e-01,-8.814023435115814209e-02,-1.257022470235824585e-01,1.402222031250000000e+05,-3.241505371093750000e+03,-1.842831671237945557e-01,2.316609025001525879e-01,-3.241505371093750000e+03,1.316372753906250000e+04
