amp,mu_0,mu_1,mu_2,mu_3,Sigma_0_0,Sigma_0_1,Sigma_0_2,Sigma_0_3,Sigma_1_0,Sigma_1_1,Sigma_1_2,Sigma_1_3,Sigma_2_0,Sigma_2_1,Sigma_2_2,Sigma_2_3,Sigma_3_0,Sigma_3_1,Sigma_3_2,Sigma_3_3
5.195183679461479187e-02,1.696349263191223145e+00,1.606743812561035156e+00,1.421677703857421875e+02,4.953996582031250000e+02,6.236195331439375877e-04,-2.409586450085043907e-04,3.642936944961547852e-01,8.897223472595214844e-01,-2.409586450085043907e-04,6.056160782463848591e-04,-4.783239364624023438e-01,-4.254297018051147461e-01,3.642936944961547852e-01,-4.783239364624023438e-01,4.526927734375000000e+03,3.859028320312500000e+03,8.897223472595214844e-01,-4.254297018051147461e-01,3.859028320312500000e+03,5.080009375000000000e+04
2.292721159756183624e-02,1.767551064491271973e+00,1.543363571166992188e+00,1.167111206054687500e+01,6.089013061523437500e+02,4.439478274434804916e-03,-3.439435269683599472e-03,-5.494024604558944702e-02,1.280444264411926270e+00,-3.439435269683599472e-03,3.231226233765482903e-03,4.396182298660278320e-02,-1.327918291091918945e+00,-5.494024604558944702e-02,4.396182298660278320e-02,4.751713943481445312e+01,2.052416076660156250e+02,1.280444264411926270e+00,-1.327918291091918945e+00,2.052416076660156250e+02,1.215459375000000000e+05
2.108553983271121979e-02,1.725771784782409668e+00,1.583712100982666016e+00,1.024014160156250000e+03,1.380802978515625000e+03,1.232722308486700058e-03,-5.519111291505396366e-04,-4.081360816955566406e+00,-1.242609739303588867e+00,-5.519111291505396366e-04,8.028988959267735481e-04,2.194267749786376953e+00,-6.023784875869750977e-01,-4.081360816955566406e+00,2.194267749786376953e+00,1.462394218750000000e+05,1.361559179687500000e+04,-1.242609739303588867e+00,-6.023784875869750977e-01,1.361559179687500000e+04,3.219169687500000000e+05
8.704007603228092194e-03,1.664326548576354980e+00,1.636153101921081543e+00,1.241884887695312500e+03,9.911495361328125000e+02,2.547613985370844603e-04,1.073760504368692636e-04,5.878688097000122070e-01,-2.341976761817932129e-01,1.073760504368692636e-04,2.647883666213601828e-04,-2.379910707473754883e+00,-9.325422644615173340e-01,5.878688097000122070e-01,-2.379910707473754883e+00,2.289763906250000000e+05,1.370805859375000000e+04,-2.341976761817932129e-01,-9.325422644615173340e-01,1.370805859375000000e+04,1.543071093750000000e+05
1.888538710772991180e-02,1.693178415298461914e+00,1.595471024513244629e+00,3.147190856933593750e+02,9.967561035156250000e+02,5.655027925968170166e-04,-5.692098056897521019e-04,2.256297111511230469e+00,-1.155655264854431152e+00,-5.692098056897521019e-04,8.886665455065667629e-04,-3.711475849151611328e+00,3.837522029876708984e+00,2.256297111511230469e+00,-3.711475849151611328e+00,2.697549609375000000e+04,-2.126678125000000000e+04,-1.155655264854431152e+00,3.837522029876708984e+00,-2.126678125000000000e+04,1.300365390625000000e+05
8.696920238435268402e-03,1.679950475692749023e+00,1.617880702018737793e+00,5.244593505859375000e+02,1.629808105468750000e+03,3.286486025899648666e-04,-1.086090851458720863e-04,4.980235099792480469e-01,-4.141164124011993408e-01,-1.086090851458720863e-04,4.700020072050392628e-04,4.059824943542480469e-01,-6.261655092239379883e-01,4.980235099792480469e-01,4.059824943542480469e-01,5.242904687500000000e+04,1.007018652343750000e+04,-4.141164124011993408e-01,-6.261655092239379883e-01,1.007018652343750000e+04,3.142606562500000000e+05
8.783217519521713257e-02,1.814306974411010742e+00,1.508870601654052734e+00,2.021387176513671875e+02,3.390119628906250000e+02,4.454585723578929901e-03,-3.184627275913953781e-03,-1.789280474185943604e-01,-4.130912780761718750e+00,-3.184627275913953781e-03,2.805031836032867432e-03,2.144583910703659058e-01,2.882175207138061523e+00,-1.789280474185943604e-01,2.144583910703659058e-01,7.368873535156250000e+03,3.807183837890625000e+03,-4.130912780761718750e+00,2.882175207138061523e+00,3.807183837890625000e+03,2.184037890625000000e+04
2.302845008671283722e-02,1.661432743072509766e+00,1.646706461906433105e+00,1.842383880615234375e+02,4.949172058105468750e+02,2.188664657296612859e-04,1.718805287964642048e-04,9.547415375709533691e-02,6.487286649644374847e-03,1.718805287964642048e-04,2.061067061731591821e-04,1.287443190813064575e-01,-4.047380685806274414e-01,9.547415375709533691e-02,1.287443190813064575e-01,9.887282226562500000e+03,-2.954252929687500000e+03,6.487286649644374847e-03,-4.047380685806274414e-01,-2.954252929687500000e+03,6.852224218750000000e+04
5.525058135390281677e-03,1.732556343078613281e+00,1.578853368759155273e+00,2.283844238281250000e+03,1.562192382812500000e+03,1.973028993234038353e-03,-1.468705944716930389e-03,-3.344983100891113281e+00,2.481714487075805664e+00,-1.468705944716930389e-03,1.857255585491657257e-03,2.953562259674072266e+00,-4.789871215820312500e+00,-3.344983100891113281e+00,2.953562259674072266e+00,5.535273750000000000e+05,-1.789903710937500000e+04,2.481714487075805664e+00,-4.789871215820312500e+00,-1.789903710937500000e+04,7.806122500000000000e+05
8.295671083033084869e-03,1.676091313362121582e+00,1.629426240921020508e+00,1.060700073242187500e+03,1.522981872558593750e+02,3.249151632189750671e-04,2.484486503817606717e-05,2.355972528457641602e+00,5.400975942611694336e-01,2.484486503817606717e-05,3.134854778181761503e-04,1.387968659400939941e+00,-8.854889124631881714e-02,2.355972528457641602e+00,1.387968659400939941e+00,3.428627343750000000e+04,7.502020507812500000e+03,5.400975942611694336e-01,-8.854889124631881714e-02,7.502020507812500000e+03,1.095111132812500000e+04
6.941238045692443848e-02,1.785254716873168945e+00,1.534748911857604980e+00,4.831994323730468750e+02,5.032755737304687500e+02,3.016147529706358910e-03,-2.203770447522401810e-03,2.295888587832450867e-02,-1.641404867172241211e+00,-2.203770447522401810e-03,2.219167305156588554e-03,-5.448534488677978516e-01,7.013618946075439453e-01,2.295888587832450867e-02,-5.448534488677978516e-01,3.167852148437500000e+04,-3.975046386718750000e+03,-1.641404867172241211e+00,7.013618946075439453e-01,-3.975046386718750000e+03,3.200741210937500000e+04
2.264955639839172363e-02,1.748483777046203613e+00,1.560351490974426270e+00,1.313303466796875000e+03,5.779765014648437500e+02,2.307870192453265190e-03,-1.536783296614885330e-03,-4.797898292541503906e+00,4.508469581604003906e+00,-1.536783296614885330e-03,1.698528532870113850e-03,1.955952405929565430e+00,-1.955002069473266602e+00,-4.797898292541503906e+00,1.955952405929565430e+00,2.819742500000000000e+05,-2.936354296875000000e+04,4.508469581604003906e+00,-1.955002069473266602e+00,-2.936354296875000000e+04,8.468345312500000000e+04
3.443348780274391174e-02,1.829313278198242188e+00,1.495328426361083984e+00,6.883131103515625000e+02,2.008029785156250000e+02,7.051130756735801697e-03,-4.391365684568881989e-03,-1.539274024963378906e+01,-4.761098623275756836e-01,-4.391365684568881989e-03,3.196685574948787689e-03,9.364170074462890625e+00,3.353229165077209473e-01,-1.539274024963378906e+01,9.364170074462890625e+00,7.840596875000000000e+04,-5.891155273437500000e+03,-4.761098623275756836e-01,3.353229165077209473e-01,-5.891155273437500000e+03,9.668401367187500000e+03
3.853772208094596863e-02,1.677084922790527344e+00,1.626096487045288086e+00,5.331877441406250000e+02,6.178469848632812500e+02,4.448418039828538895e-04,1.626505218155216426e-05,-6.969158649444580078e-01,1.263327598571777344e+00,1.626505218155216426e-05,3.399003762751817703e-04,-1.382123678922653198e-01,7.559797763824462891e-01,-6.969158649444580078e-01,-1.382123678922653198e-01,5.685031640625000000e+04,-1.668690625000000000e+04,1.263327598571777344e+00,7.559797763824462891e-01,-1.668690625000000000e+04,5.669303515625000000e+04
4.915486276149749756e-02,1.671255350112915039e+00,1.632406711578369141e+00,3.939671630859375000e+02,2.446602783203125000e+02,3.221084189135581255e-04,6.989619578234851360e-05,-2.777746915817260742e-01,5.193825066089630127e-02,6.989619578234851360e-05,2.544155577197670937e-04,5.720007419586181641e-01,-1.166047453880310059e-01,-2.777746915817260742e-01,5.720007419586181641e-01,3.231900195312500000e+04,-2.233689697265625000e+03,5.193825066089630127e-02,-1.166047453880310059e-01,-2.233689697265625000e+03,1.516380175781250000e+04
1.529539562761783600e-02,1.843906164169311523e+00,1.474855184555053711e+00,5.496959838867187500e+02,2.160809570312500000e+03,4.668838344514369965e-03,-3.282106015831232071e-03,-1.136901092529296875e+01,7.735013961791992188e+00,-3.282106015831232071e-03,2.849831013008952141e-03,8.439111709594726562e+00,-4.201631546020507812e+00,-1.136901092529296875e+01,8.439111709594726562e+00,8.965646875000000000e+04,-1.606326757812500000e+04,7.735013961791992188e+00,-4.201631546020507812e+00,-1.606326757812500000e+04,8.706230625000000000e+05
4.752546548843383789e-02,1.718269944190979004e+00,1.583366632461547852e+00,4.652113952636718750e+02,1.347610168457031250e+02,1.160357496701180935e-03,-7.262118160724639893e-04,2.486452102661132812e+00,6.812481880187988281e-01,-7.262118160724639893e-04,9.220963111147284508e-04,-7.721362113952636719e-01,-3.790339529514312744e-01,2.486452102661132812e+00,-7.721362113952636719e-01,4.235980078125000000e+04,3.850294921875000000e+03,6.812481880187988281e-01,-3.790339529514312744e-01,3.850294921875000000e+03,3.898924316406250000e+03
4.715155065059661865e-02,1.708029627799987793e+00,1.594216465950012207e+00,5.269377441406250000e+02,3.462451782226562500e+02,4.961895756423473358e-04,-2.560170250944793224e-04,1.743496358394622803e-01,7.602571249008178711e-01,-2.560170250944793224e-04,6.362176500260829926e-04,-2.223153263330459595e-01,-7.513814568519592285e-01,1.743496358394622803e-01,-2.223153263330459595e-01,4.869960156250000000e+04,1.543555175781250000e+03,7.602571249008178711e-01,-7.513814568519592285e-01,1.543555175781250000e+03,1.828225781250000000e+04
4.932289943099021912e-02,1.810308694839477539e+00,1.509510159492492676e+00,4.879174804687500000e+01,4.979469909667968750e+02,6.175482179969549179e-03,-4.303202964365482330e-03,3.050155937671661377e-01,1.639137744903564453e+00,-4.303202964365482330e-03,3.565420629456639290e-03,-2.836146354675292969e-01,-1.223139286041259766e+00,3.050155937671661377e-01,-2.836146354675292969e-01,4.934911193847656250e+02,-1.286396789550781250e+02,1.639137744903564453e+00,-1.223139286041259766e+00,-1.286396789550781250e+02,6.393498046875000000e+04
5.776683101430535316e-04,1.804999470710754395e+00,1.537199139595031738e+00,7.933566284179687500e+02,2.827579101562500000e+03,4.803687043022364378e-04,-9.119979222305119038e-05,-1.836717247962951660e+00,-4.868938624858856201e-01,-9.119979222305119038e-05,9.937021241057664156e-05,7.555320262908935547e-01,7.520555704832077026e-02,-1.836717247962951660e+00,7.555320262908935547e-01,9.802738281250000000e+03,3.725468139648437500e+02,-4.868938624858856201e-01,7.520555704832077026e-02,3.725468139648437500e+02,2.611986132812500000e+04
